image_path,label,split
train/Potato_Early_Blight/PlantVillage_train_PlantVillage_train_Potato___Early_blight_039746.jpg,Potato_Early_Blight,train
train/Strawberry_leaf/plantDoc_train_plantDoc_train_Strawberry_leaf_021158.jpg,Strawberry_leaf,train
val/Tomato_Healthy/PlantVillage_val_PlantVillage_val_Tomato___healthy_070187.jpg,Tomato_Healthy,val
train/Tomato_Septoria_Leaf_Spot/PlantVillage_train_PlantVillage_train_Tomato___Septoria_leaf_spot_055052.jpg,Tomato_Septoria_Leaf_Spot,train
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_056232.jpg,Tomato_Spider_Mites,train
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_052550.jpg,Tomato_Late_Blight,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_080973.jpeg,Rice_Healthy,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_032413.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Apple_Black_Rot/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Black_rot_005441.jpg,Apple_Black_Rot,train
val/Tomato_Healthy/PlantVillage_val_PlantVillage_val_Tomato___healthy_070243.jpg,Tomato_Healthy,val
val/Soybean_healthy/PlantVillage_val_PlantVillage_val_Soybean___healthy_068198.jpg,Soybean_healthy,val
train/Corn_Gray_leaf_spot/plantDoc_train_plantDoc_train_Corn_Gray_leaf_spot_019911.jpg,Corn_Gray_leaf_spot,train
val/Tomato_Spider_Mites/PlantVillage_val_PlantVillage_val_Tomato___Spider_mites Two-spotted_spider_mite_071540.jpg,Tomato_Spider_Mites,val
train/Strawberry_leaf/plantDoc_train_plantDoc_train_Strawberry_leaf_021104.jpg,Strawberry_leaf,train
train/Corn_(maize)_Northern_Leaf_Blight/PlantVillage_train_PlantVillage_train_Corn_(maize)___Northern_Leaf_Blight_027176.jpg,Corn_(maize)_Northern_Leaf_Blight,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_031823.jpg,Orange_Haunglongbing_(Citrus_greening),train
val/Tomato_Healthy/PlantVillage_val_PlantVillage_val_Tomato___healthy_070234.jpg,Tomato_Healthy,val
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_053057.jpg,Tomato_Late_Blight,train
test/grape_leaf_black_rot/plantDoc_test_plantDoc_test_grape_leaf_black_rot_019203.jpg,grape_leaf_black_rot,test
train/Cassava_Green_Mite/Cassava_train_Cassava_train_cgm_015658.jpg,Cassava_Green_Mite,train
val/Cassava_Mosaic_Disease/Cassava_val_Cassava_train_cmd_016202.jpg,Cassava_Mosaic_Disease,val
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_034792.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Rice_Insect_Damage/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_insect_082806.jpeg,Rice_Insect_Damage,train
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_046521.jpg,Squash_Powdery_mildew,train
train/Strawberry_Leaf_scorch/PlantVillage_train_PlantVillage_train_Strawberry___Leaf_scorch_047765.jpg,Strawberry_Leaf_scorch,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_034416.jpg,Orange_Haunglongbing_(Citrus_greening),train
val/Soybean_healthy/PlantVillage_val_PlantVillage_val_Soybean___healthy_068356.jpg,Soybean_healthy,val
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_032472.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_044345.jpg,Soybean_healthy,train
train/Rice_Scald/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_scald_085823.jpg,Rice_Scald,train
train/Cassava_Brown_Streak_Disease/Cassava_train_Cassava_train_cbsd_014873.jpg,Cassava_Brown_Streak_Disease,train
train/Corn_(maize)_Northern_Leaf_Blight/PlantVillage_train_PlantVillage_train_Corn_(maize)___Northern_Leaf_Blight_027135.jpg,Corn_(maize)_Northern_Leaf_Blight,train
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_056451.jpg,Tomato_Spider_Mites,train
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_085637.jpg,Rice_Leaf_Folder,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_076048.jpeg,Rice_Blast,train
val/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_val_Apple_Disease_Dataset_train_Apple___Cedar_apple_rust_006055.jpg,Apple_Cedar_Apple_Rust,val
train/Tomato_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Tomato___Bacterial_spot_048749.jpg,Tomato_Bacterial_Spot,train
train/Corn_Gray_leaf_spot/plantDoc_train_plantDoc_train_Corn_Gray_leaf_spot_019907.jpg,Corn_Gray_leaf_spot,train
test/Strawberry_healthy/PlantVillage_test_PlantVillage_train_Strawberry___healthy_047419.jpg,Strawberry_healthy,test
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_003847.jpg,Apple_Scab,train
test/Rice_Blast/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_blast_073490.jpeg,Rice_Blast,test
train/Rice_Scald/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_scald_085812.jpg,Rice_Scald,train
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_038129.jpg",Bell_Pepper_Bacterial_Spot,train
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_008485.jpg,Apple_Healthy,train
train/Apple_Black_Rot/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Black_rot_005461.jpg,Apple_Black_Rot,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_077087.jpeg,Rice_Blast,train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_061878.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_059579.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_085315.jpeg,Rice_Leaf_Folder,train
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_056001.jpg,Tomato_Spider_Mites,train
val/Corn_(maize)_Northern_Leaf_Blight/PlantVillage_val_PlantVillage_val_Corn_(maize)___Northern_Leaf_Blight_064325.jpg,Corn_(maize)_Northern_Leaf_Blight,val
train/Tomato_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Tomato___Bacterial_spot_048593.jpg,Tomato_Bacterial_Spot,train
train/Cherry_(including_sour)_Powdery_mildew/PlantVillage_train_PlantVillage_train_Cherry_(including_sour)___Powdery_mildew_024017.jpg,Cherry_(including_sour)_Powdery_mildew,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_078838.jpeg,Rice_Blast,train
val/Tomato_Healthy/PlantVillage_val_PlantVillage_val_Tomato___healthy_070368.jpg,Tomato_Healthy,val
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_062752.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
train/Tomato_Septoria_Leaf_Spot/PlantVillage_train_PlantVillage_train_Tomato___Septoria_leaf_spot_055526.jpg,Tomato_Septoria_Leaf_Spot,train
"train/Bell_Pepper_Healthy/PlantVillage_train_PlantVillage_train_Pepper,_bell___healthy_038922.jpg",Bell_Pepper_Healthy,train
train/Corn_leaf_blight/plantDoc_train_plantDoc_train_Corn_leaf_blight_020078.jpg,Corn_leaf_blight,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_034837.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_045877.jpg,Squash_Powdery_mildew,train
val/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_val_Apple_Disease_Dataset_train_Apple___Cedar_apple_rust_007679.jpg,Apple_Cedar_Apple_Rust,val
test/Tomato_Bacterial_Spot/PlantVillage_test_PlantVillage_train_Tomato___Bacterial_spot_049038.jpg,Tomato_Bacterial_Spot,test
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_078311.jpeg,Rice_Blast,train
train/Peach_leaf/plantDoc_train_plantDoc_train_Peach_leaf_020381.jpg,Peach_leaf,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_080970.jpeg,Rice_Healthy,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_033581.jpg,Orange_Haunglongbing_(Citrus_greening),train
test/Cherry_(including_sour)_healthy/PlantVillage_test_PlantVillage_train_Cherry_(including_sour)___healthy_023495.jpg,Cherry_(including_sour)_healthy,test
train/Tomato_Leaf_Mold/PlantVillage_train_PlantVillage_train_Tomato___Leaf_Mold_053717.jpg,Tomato_Leaf_Mold,train
test/Cassava_Brown_Streak_Disease/Cassava_test_Cassava_train_cbsd_014143.jpg,Cassava_Brown_Streak_Disease,test
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_046859.jpg,Squash_Powdery_mildew,train
"train/Bell_Pepper_Healthy/PlantVillage_train_PlantVillage_train_Pepper,_bell___healthy_038730.jpg",Bell_Pepper_Healthy,train
train/Peach_Bacterial_spot/PlantVillage_train_PlantVillage_train_Peach___Bacterial_spot_035956.jpg,Peach_Bacterial_spot,train
test/Peach_Bacterial_spot/PlantVillage_test_PlantVillage_train_Peach___Bacterial_spot_035799.jpg,Peach_Bacterial_spot,test
val/Grape_Esca_(Black_Measles)/PlantVillage_val_PlantVillage_val_Grape___Esca_(Black_Measles)_064799.jpg,Grape_Esca_(Black_Measles),val
test/Rice_Scald/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_scald_075287.jpg,Rice_Scald,test
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_061064.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
train/Peach_healthy/PlantVillage_train_PlantVillage_train_Peach___healthy_037347.jpg,Peach_healthy,train
train/Blueberry_healthy/PlantVillage_train_PlantVillage_train_Blueberry___healthy_023203.jpg,Blueberry_healthy,train
test/Rice_Blast/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_blast_073640.jpeg,Rice_Blast,test
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_052528.jpg,Tomato_Late_Blight,train
train/Squash_Powdery_mildew_leaf/plantDoc_train_plantDoc_train_Squash_Powdery_mildew_leaf_021016.jpg,Squash_Powdery_mildew_leaf,train
"test/Bell_Pepper_Healthy/PlantVillage_test_PlantVillage_train_Pepper,_bell___healthy_039131.jpg",Bell_Pepper_Healthy,test
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_042387.jpg,Soybean_healthy,train
train/Potato_Late_Blight/PlantVillage_train_PlantVillage_train_Potato___Late_blight_041101.jpg,Potato_Late_Blight,train
val/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_val_PlantVillage_val_Orange___Haunglongbing_(Citrus_greening)_066085.jpg,Orange_Haunglongbing_(Citrus_greening),val
train/Rice_Bacterial_Leaf_Stripe/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_stripes_086091.jpeg,Rice_Bacterial_Leaf_Stripe,train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_043382.jpg,Soybean_healthy,train
train/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Cedar_apple_rust_006065.jpg,Apple_Cedar_Apple_Rust,train
train/Blueberry_healthy/PlantVillage_train_PlantVillage_train_Blueberry___healthy_022400.jpg,Blueberry_healthy,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_079777.jpeg,Rice_Healthy,train
train/Tomato_Septoria_Leaf_Spot/PlantVillage_train_PlantVillage_train_Tomato___Septoria_leaf_spot_055341.jpg,Tomato_Septoria_Leaf_Spot,train
test/Apple_Black_Rot/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___Black_rot_000920.jpg,Apple_Black_Rot,test
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_041923.jpg,Soybean_healthy,train
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_085044.jpeg,Rice_Leaf_Folder,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_078843.jpeg,Rice_Blast,train
test/Tomato_Healthy/PlantVillage_test_PlantVillage_train_Tomato___healthy_050974.jpg,Tomato_Healthy,test
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_045781.jpg,Squash_Powdery_mildew,train
train/Tomato_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Tomato___Bacterial_spot_049580.jpg,Tomato_Bacterial_Spot,train
train/Tomato_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Tomato___Bacterial_spot_048875.jpg,Tomato_Bacterial_Spot,train
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_084963.jpeg,Rice_Leaf_Folder,train
"val/Bell_Pepper_Healthy/PlantVillage_val_PlantVillage_val_Pepper,_bell___healthy_067098.jpg",Bell_Pepper_Healthy,val
test/Cassava_Brown_Streak_Disease/Cassava_test_Cassava_train_cbsd_014891.jpg,Cassava_Brown_Streak_Disease,test
train/Strawberry_Leaf_scorch/PlantVillage_train_PlantVillage_train_Strawberry___Leaf_scorch_047881.jpg,Strawberry_Leaf_scorch,train
train/Tomato_Early_Blight/PlantVillage_train_PlantVillage_train_Tomato___Early_blight_050254.jpg,Tomato_Early_Blight,train
train/Tomato_Leaf_Mold/plantDoc_train_plantDoc_train_Tomato_mold_leaf_021823.jpg,Tomato_Leaf_Mold,train
train/Blueberry_healthy/PlantVillage_train_PlantVillage_train_Blueberry___healthy_022927.jpg,Blueberry_healthy,train
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_045932.jpg,Squash_Powdery_mildew,train
test/Potato_Early_Blight/PlantVillage_test_PlantVillage_train_Potato___Early_blight_039662.jpg,Potato_Early_Blight,test
val/Grape_Esca_(Black_Measles)/PlantVillage_val_PlantVillage_val_Grape___Esca_(Black_Measles)_064738.jpg,Grape_Esca_(Black_Measles),val
train/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_train_PlantVillage_train_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_030835.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),train
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_085283.jpeg,Rice_Leaf_Folder,train
test/Rice_Leaf_Folder/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_leaf_folder_075150.jpeg,Rice_Leaf_Folder,test
test/Rice_Insect_Damage/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_insect_074613.jpeg,Rice_Insect_Damage,test
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_042199.jpg,Soybean_healthy,train
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_046800.jpg,Squash_Powdery_mildew,train
val/Peach_leaf/plantDoc_val_plantDoc_train_Peach_leaf_020420.jpg,Peach_leaf,val
val/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_val_PlantVillage_val_Orange___Haunglongbing_(Citrus_greening)_065380.jpg,Orange_Haunglongbing_(Citrus_greening),val
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_053463.jpg,Tomato_Late_Blight,train
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_045725.jpg,Squash_Powdery_mildew,train
test/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___Cedar_apple_rust_001407.jpg,Apple_Cedar_Apple_Rust,test
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_038097.jpg",Bell_Pepper_Bacterial_Spot,train
train/Raspberry_healthy/PlantVillage_train_PlantVillage_train_Raspberry___healthy_041374.jpg,Raspberry_healthy,train
val/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_val_PlantVillage_val_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_065132.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),val
val/Apple_Scab/Apple_Disease_Dataset_val_Apple_Disease_Dataset_train_Apple___Apple_scab_002832.jpg,Apple_Scab,val
train/Corn_(maize)_Common_rust_/PlantVillage_train_PlantVillage_train_Corn_(maize)___Common_rust__025514.jpg,Corn_(maize)_Common_rust_,train
val/Tomato_Target_Spot/PlantVillage_val_PlantVillage_val_Tomato___Target_Spot_071712.jpg,Tomato_Target_Spot,val
train/Grape_Black_rot/PlantVillage_train_PlantVillage_train_Grape___Black_rot_028720.jpg,Grape_Black_rot,train
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_008137.jpg,Apple_Healthy,train
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_050908.jpg,Tomato_Healthy,train
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_084693.jpeg,Rice_Leaf_Folder,train
test/Tomato_Bacterial_Spot/PlantVillage_test_PlantVillage_train_Tomato___Bacterial_spot_048509.jpg,Tomato_Bacterial_Spot,test
train/Rice_Insect_Damage/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_insect_083661.jpeg,Rice_Insect_Damage,train
train/Tomato_Mosaic_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_mosaic_virus_058465.jpg,Tomato_Mosaic_Virus,train
val/Rice_Blast/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_blast_089471.jpeg,Rice_Blast,val
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_052509.jpg,Tomato_Late_Blight,train
train/Tomato_Target_Spot/PlantVillage_train_PlantVillage_train_Tomato___Target_Spot_057850.jpg,Tomato_Target_Spot,train
val/Rice_Bacterial_Leaf_Stripe/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_stripes_091335.jpg,Rice_Bacterial_Leaf_Stripe,val
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_081268.jpeg,Rice_Healthy,train
train/Cassava_Mosaic_Disease/Cassava_train_Cassava_train_cmd_017521.jpg,Cassava_Mosaic_Disease,train
val/Tomato_Spider_Mites/PlantVillage_val_PlantVillage_val_Tomato___Spider_mites Two-spotted_spider_mite_071686.jpg,Tomato_Spider_Mites,val
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_060902.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
val/Tomato_Early_Blight/PlantVillage_val_PlantVillage_val_Tomato___Early_blight_069936.jpg,Tomato_Early_Blight,val
train/Cassava_Brown_Streak_Disease/Cassava_train_Cassava_train_cbsd_014572.jpg,Cassava_Brown_Streak_Disease,train
train/Blueberry_leaf/plantDoc_train_plantDoc_train_Blueberry_leaf_019804.jpg,Blueberry_leaf,train
val/Tomato_Bacterial_Spot/PlantVillage_val_PlantVillage_val_Tomato___Bacterial_spot_069566.jpg,Tomato_Bacterial_Spot,val
train/Grape_Esca_(Black_Measles)/PlantVillage_train_PlantVillage_train_Grape___Esca_(Black_Measles)_029639.jpg,Grape_Esca_(Black_Measles),train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_082502.jpg,Rice_Healthy,train
train/Cassava_Bacterial_Blight/Cassava_train_Cassava_train_cbb_013663.jpg,Cassava_Bacterial_Blight,train
train/Cassava_Bacterial_Blight/Cassava_train_Cassava_train_cbb_013568.jpg,Cassava_Bacterial_Blight,train
val/Tomato_Target_Spot/PlantVillage_val_PlantVillage_val_Tomato___Target_Spot_071736.jpg,Tomato_Target_Spot,val
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_078371.jpeg,Rice_Blast,train
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_050922.jpg,Tomato_Healthy,train
test/Corn_leaf_blight/plantDoc_test_plantDoc_test_Corn_leaf_blight_019173.jpg,Corn_leaf_blight,test
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_056686.jpg,Tomato_Spider_Mites,train
test/Strawberry_healthy/PlantVillage_test_PlantVillage_train_Strawberry___healthy_047251.jpg,Strawberry_healthy,test
train/Tomato_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Tomato___Bacterial_spot_048713.jpg,Tomato_Bacterial_Spot,train
